id,timestamp,event_type,details,prev_hash,hash
24,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-BLR-01"", ""item_id"": ""ITM-CPU-01"", ""quantity"": 45, ""date"": ""2026-07-29""}",8b28a0f9727c4314a480fc190a644b16eaa518f68adbf6f86b2fdc757f560f46,66d9d1d576f60858605688e762caffd739778faeae056f2526f4b6a143ff1ddf
25,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-CHN-01"", ""item_id"": ""ITM-RAM-01"", ""quantity"": 75, ""date"": ""2026-07-29""}",66d9d1d576f60858605688e762caffd739778faeae056f2526f4b6a143ff1ddf,84f606348d200a34b82ea253f235a27fb091c342bc96aa7ee6558a3c5cb9bce5
26,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-DEL-01"", ""item_id"": ""ITM-CPU-01"", ""quantity"": 45, ""date"": ""2026-07-29""}",84f606348d200a34b82ea253f235a27fb091c342bc96aa7ee6558a3c5cb9bce5,e5369d20d516ce56513110234b4ea00a9afd4be0e7cac91542c63123ed33321d
27,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-CHN-01"", ""item_id"": ""ITM-CHG-01"", ""quantity"": 150, ""date"": ""2026-07-30""}",e5369d20d516ce56513110234b4ea00a9afd4be0e7cac91542c63123ed33321d,77dfd0cbf83dca8c2e0fbe3e429c8d2255a9151ce52896c53e4114c6751252ba
28,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-BOM-01"", ""item_id"": ""ITM-RAM-01"", ""quantity"": 75, ""date"": ""2026-07-30""}",77dfd0cbf83dca8c2e0fbe3e429c8d2255a9151ce52896c53e4114c6751252ba,7445a21e2195ae2f87cdb26b2f70bac33f4334e3eb9c7ee944e2caeffe555f04
29,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-BOM-01"", ""item_id"": ""ITM-CHG-01"", ""quantity"": 150, ""date"": ""2026-07-30""}",7445a21e2195ae2f87cdb26b2f70bac33f4334e3eb9c7ee944e2caeffe555f04,60b0c22f9afdcf9d790d5cb234836970098d40d366a8ab3cd8d5cff99dbfbedd
30,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-BOM-01"", ""item_id"": ""ITM-CPU-01"", ""quantity"": 45, ""date"": ""2026-07-31""}",60b0c22f9afdcf9d790d5cb234836970098d40d366a8ab3cd8d5cff99dbfbedd,894d2c46dcc05551c0e8ea80398873dc74035161da32a13e66310dc3a5636fe6
31,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-BLR-01"", ""item_id"": ""ITM-CHG-01"", ""quantity"": 150, ""date"": ""2026-08-01""}",894d2c46dcc05551c0e8ea80398873dc74035161da32a13e66310dc3a5636fe6,8b56fc33910c87c6a762ff4c276702299b5f5e60e62e157c73fe5ef42f3c787a
32,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-BLR-01"", ""item_id"": ""ITM-RAM-01"", ""quantity"": 75, ""date"": ""2026-08-03""}",8b56fc33910c87c6a762ff4c276702299b5f5e60e62e157c73fe5ef42f3c787a,a77edd628ff1e9c0d0ddc5d8aa586db8d4bd0a6ce9b732219235082eab55e43e
33,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-DEL-01"", ""item_id"": ""ITM-RAM-01"", ""quantity"": 75, ""date"": ""2026-08-05""}",a77edd628ff1e9c0d0ddc5d8aa586db8d4bd0a6ce9b732219235082eab55e43e,a9a55ad3f4d7afe3d2beee09ba211bbf79f57299f53dd79321d51614e021df26
34,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-CCU-01"", ""item_id"": ""ITM-RAM-01"", ""quantity"": 75, ""date"": ""2026-08-05""}",a9a55ad3f4d7afe3d2beee09ba211bbf79f57299f53dd79321d51614e021df26,5fa3b97a3449e2f88df6fc1b6abd1f8cf18da74673b4d33d8c13b781275c96db
35,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-BLR-01"", ""item_id"": ""ITM-GPU-01"", ""quantity"": 30, ""date"": ""2026-08-06""}",5fa3b97a3449e2f88df6fc1b6abd1f8cf18da74673b4d33d8c13b781275c96db,e98abff4a6d91127b966fe46cd42d8536c47247b3d52cc0dd1bb9f6f68081a19
36,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-CHN-01"", ""item_id"": ""ITM-HDD-01"", ""quantity"": 60, ""date"": ""2026-08-06""}",e98abff4a6d91127b966fe46cd42d8536c47247b3d52cc0dd1bb9f6f68081a19,a7eb6319ebe5eb1d1f856b357cec924e19db25adf110f1372ec20db258648199
37,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-BOM-01"", ""item_id"": ""ITM-HDD-01"", ""quantity"": 60, ""date"": ""2026-08-07""}",a7eb6319ebe5eb1d1f856b357cec924e19db25adf110f1372ec20db258648199,f471f58919eb19324d9e019a5b750a613f4a87ea4722e88342c7e223ca140226
38,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-CHN-01"", ""item_id"": ""ITM-GPU-01"", ""quantity"": 30, ""date"": ""2026-08-08""}",f471f58919eb19324d9e019a5b750a613f4a87ea4722e88342c7e223ca140226,5ce5cf28fa5bc0c6da6da23cc1696e0e127f002975c2773c61a4506ab0ebd0aa
39,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-DEL-01"", ""item_id"": ""ITM-HDD-01"", ""quantity"": 60, ""date"": ""2026-08-08""}",5ce5cf28fa5bc0c6da6da23cc1696e0e127f002975c2773c61a4506ab0ebd0aa,61076e30f01c83e3f7cce61bec8f4959f1471ef963d138f9fe7f4b4437928445
40,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-BOM-01"", ""item_id"": ""ITM-RAM-01"", ""quantity"": 75, ""date"": ""2026-08-09""}",61076e30f01c83e3f7cce61bec8f4959f1471ef963d138f9fe7f4b4437928445,ea5b535f7cea198829740c9198ef4cf581603438bc3e4c98d4fcec8a93cd28bc
41,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-BOM-01"", ""item_id"": ""ITM-CBL-01"", ""quantity"": 300, ""date"": ""2026-08-09""}",ea5b535f7cea198829740c9198ef4cf581603438bc3e4c98d4fcec8a93cd28bc,2ab92c01fe2a04424ba632997d7adedf758f62828f3d6ba484270d482a3d718b
42,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-DEL-01"", ""item_id"": ""ITM-GPU-01"", ""quantity"": 30, ""date"": ""2026-08-09""}",2ab92c01fe2a04424ba632997d7adedf758f62828f3d6ba484270d482a3d718b,973a0845dc77cf955b24e4b2e1f32b4741a66b9bbd4ab91cb4767ea47cc06415
43,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-DEL-01"", ""item_id"": ""ITM-CBL-01"", ""quantity"": 300, ""date"": ""2026-08-09""}",973a0845dc77cf955b24e4b2e1f32b4741a66b9bbd4ab91cb4767ea47cc06415,73cc30726a6bdee40f100a90dd86d30f34ce5f750a3dcb5f28c34fbe88bfbf77
44,2026-08-11 16:31:26,simulated_restock,"{""warehouse_id"": ""WH-BLR-01"", ""item_id"": ""ITM-CBL-01"", ""quantity"": 300, ""date"": ""2026-08-10""}",73cc30726a6bdee40f100a90dd86d30f34ce5f750a3dcb5f28c34fbe88bfbf77,4556117900b67803a3f90f8c0cfb38446e1411f9c40ef3174b0200678256a1a3
45,2026-08-11 16:31:26,shrinkage_flag,"{""warehouse_id"": ""WH-BLR-01"", ""item_id"": ""ITM-GPU-01"", ""likely_cause"": ""Possible shrinkage / theft""}",4556117900b67803a3f90f8c0cfb38446e1411f9c40ef3174b0200678256a1a3,ddb66c8d27c8e69c2c0b7aebb742996506a96548bc58545429b600f9fd38fb73
46,2026-08-11 16:31:26,shrinkage_flag,"{""warehouse_id"": ""WH-CHN-01"", ""item_id"": ""ITM-CPU-01"", ""likely_cause"": ""Damaged during offloading / scrap""}",ddb66c8d27c8e69c2c0b7aebb742996506a96548bc58545429b600f9fd38fb73,05be816c92a45079f9f6e43c47536dd41f78b52cd64d4e67d55bbaf4b685c903
47,2026-08-11 17:21:16,warehouse_created,"{""warehouse_id"": ""WH-BLR-01"", ""name"": ""Bangalore Fulfillment Center""}",05be816c92a45079f9f6e43c47536dd41f78b52cd64d4e67d55bbaf4b685c903,defb950bf62912accbe6186b60473df9d67391daa3c4842546558c60542070a7
48,2026-08-11 17:21:16,warehouse_created,"{""warehouse_id"": ""WH-CHN-01"", ""name"": ""Chennai Port Logistics Hub""}",defb950bf62912accbe6186b60473df9d67391daa3c4842546558c60542070a7,307fd004b326261acac93c234caeb8a6e1bbe9a326fabab908a510bc176d73a6
49,2026-08-11 17:21:16,warehouse_created,"{""warehouse_id"": ""WH-BOM-01"", ""name"": ""Mumbai Container Terminal""}",307fd004b326261acac93c234caeb8a6e1bbe9a326fabab908a510bc176d73a6,7bc6d8357d1e256ced6828bf4f13b3e45d4ab44351f82ac69a96c4aaa2ce2227
50,2026-08-11 17:21:16,warehouse_created,"{""warehouse_id"": ""WH-DEL-01"", ""name"": ""Delhi NCR Logistics Park""}",7bc6d8357d1e256ced6828bf4f13b3e45d4ab44351f82ac69a96c4aaa2ce2227,a29e3bd33fc7e46fb43ba33caf0f1a24c253568de3b08590bfeb6d740ba862f3
51,2026-08-11 17:21:16,warehouse_created,"{""warehouse_id"": ""WH-CCU-01"", ""name"": ""Kolkata Gateway Depot""}",a29e3bd33fc7e46fb43ba33caf0f1a24c253568de3b08590bfeb6d740ba862f3,6727a7e251f9addc2a89c14d90f6aabf80b2631d85d4546600b44297d19e7953
52,2026-08-11 17:21:16,item_created,"{""item_id"": ""ITM-CPU-01"", ""name"": ""AMD Ryzen 9 7900X Processor""}",6727a7e251f9addc2a89c14d90f6aabf80b2631d85d4546600b44297d19e7953,b906049801701965deefd590d27b30c7ca28efa5e6c89bf43f82fb5264ca8bd9
53,2026-08-11 17:21:16,item_created,"{""item_id"": ""ITM-GPU-01"", ""name"": ""Nvidia RTX 4080 Founders Edition""}",b906049801701965deefd590d27b30c7ca28efa5e6c89bf43f82fb5264ca8bd9,f4dbd4ac9dd0d1591807c31f7c82a22c3e357afacd02accd03ec5fe841e61313
54,2026-08-11 17:21:16,item_created,"{""item_id"": ""ITM-RAM-01"", ""name"": ""Corsair DDR5 32GB 6000MHz RAM""}",f4dbd4ac9dd0d1591807c31f7c82a22c3e357afacd02accd03ec5fe841e61313,7fa969d3e9ecc0d8fea89eabd47ba392bdade46966c5ffd009fd3cad0d7b8ce8
55,2026-08-11 17:21:16,item_created,"{""item_id"": ""ITM-SSD-01"", ""name"": ""Samsung 990 Pro 2TB NVMe SSD""}",7fa969d3e9ecc0d8fea89eabd47ba392bdade46966c5ffd009fd3cad0d7b8ce8,e2f26056079e096cd6ded63b3b0774930f8a49d4d12ddaf610a7cbb94222bceb
56,2026-08-11 17:21:16,item_created,"{""item_id"": ""ITM-HDD-01"", ""name"": ""WD Red Pro 8TB NAS Hard Drive""}",e2f26056079e096cd6ded63b3b0774930f8a49d4d12ddaf610a7cbb94222bceb,a0217e542a9a768b0d4673c81230b7d3d41af8d6a335ef81dd260016d7d9f6b5
57,2026-08-11 17:21:16,item_created,"{""item_id"": ""ITM-CHG-01"", ""name"": ""Anker 100W GaN Wall Charger""}",a0217e542a9a768b0d4673c81230b7d3d41af8d6a335ef81dd260016d7d9f6b5,fd776db9521a23605f3722e4f6411d75de44c2792b9d3764ba0de4608bc86b25
58,2026-08-11 17:21:16,item_created,"{""item_id"": ""ITM-CBL-01"", ""name"": ""Apple USB-C Braided Cable 2m""}",fd776db9521a23605f3722e4f6411d75de44c2792b9d3764ba0de4608bc86b25,4b81f2503fa9c6822e9fde9ca1e46a0d0ea58ee2fa4390c7132ca96cb9d77b8c
59,2026-08-11 17:21:16,simulated_restock,"{""warehouse_id"": ""WH-DEL-01"", ""item_id"": ""ITM-RAM-01"", ""quantity"": 75, ""date"": ""2026-07-17""}",4b81f2503fa9c6822e9fde9ca1e46a0d0ea58ee2fa4390c7132ca96cb9d77b8c,8fa4bf6d0163583d34cbe7c702738987ea93994bceacfb040984dbf12c413f68
60,2026-08-11 17:21:16,simulated_restock,"{""warehouse_id"": ""WH-BOM-01"", ""item_id"": ""ITM-RAM-01"", ""quantity"": 75, ""date"": ""2026-07-20""}",8fa4bf6d0163583d34cbe7c702738987ea93994bceacfb040984dbf12c413f68,533389d39f838b350d51ac87f5ad9435dbe389a69bb9ec372760d4505360cb64
61,2026-08-11 17:21:16,simulated_restock,"{""warehouse_id"": ""WH-CCU-01"", ""item_id"": ""ITM-RAM-01"", ""quantity"": 75, ""date"": ""2026-07-20""}",533389d39f838b350d51ac87f5ad9435dbe389a69bb9ec372760d4505360cb64,2a2073209ef189f8949e7789dcc15a682eeef640133e61ef71b997580c3f025f
62,2026-08-11 17:21:16,simulated_restock,"{""warehouse_id"": ""WH-BLR-01"", ""item_id"": ""ITM-RAM-01"", ""quantity"": 75, ""date"": ""2026-07-22""}",2a2073209ef189f8949e7789dcc15a682eeef640133e61ef71b997580c3f025f,a3b8f4ddcabcf2ed06cb7ff8d240c286d9adaf80c43621caf4ac448000e2efb3
63,2026-08-11 17:21:16,simulated_restock,"{""warehouse_id"": ""WH-CHN-01"", ""item_id"": ""ITM-RAM-01"", ""quantity"": 75, ""date"": ""2026-07-22""}",a3b8f4ddcabcf2ed06cb7ff8d240c286d9adaf80c43621caf4ac448000e2efb3,bb33737f053c3175dfba92545d2ac2459206ab60bfb021675abf57ec725b8c10
64,2026-08-11 17:21:16,simulated_restock,"{""warehouse_id"": ""WH-BOM-01"", ""item_id"": ""ITM-CHG-01"", ""quantity"": 150, ""date"": ""2026-07-25""}",bb33737f053c3175dfba92545d2ac2459206ab60bfb021675abf57ec725b8c10,793864df478771f9f4e2709a6aa8a521e4b1e50451196841602f265d8202aa87
65,2026-08-11 17:21:16,simulated_restock,"{""warehouse_id"": ""WH-CCU-01"", ""item_id"": ""ITM-CHG-01"", ""quantity"": 150, ""date"": ""2026-07-25""}",793864df478771f9f4e2709a6aa8a521e4b1e50451196841602f265d8202aa87,dfe59a1b91bf3dcd6c0dab91b9ec3a21b6e01487e91b8a87ed0930f4454564c6
66,2026-08-11 17:21:16,simulated_restock,"{""warehouse_id"": ""WH-BLR-01"", ""item_id"": ""ITM-CHG-01"", ""quantity"": 150, ""date"": ""2026-07-26""}",dfe59a1b91bf3dcd6c0dab91b9ec3a21b6e01487e91b8a87ed0930f4454564c6,5befe69c84fc359b35dfef03ad7818e663003ccb88e4adb91c78dfb8337248f1
67,2026-08-11 17:21:16,simulated_restock,"{""warehouse_id"": ""WH-CHN-01"", ""item_id"": ""ITM-CPU-01"", ""quantity"": 45, ""date"": ""2026-07-27""}",5befe69c84fc359b35dfef03ad7818e663003ccb88e4adb91c78dfb8337248f1,7853fc620f1255132dfadc79ec67914e84511831cd6b02408510c5074f834be2
68,2026-08-11 17:21:16,simulated_restock,"{""warehouse_id"": ""WH-DEL-01"", ""item_id"": ""ITM-RAM-01"", ""quantity"": 75, ""date"": ""2026-07-28""}",7853fc620f1255132dfadc79ec67914e84511831cd6b02408510c5074f834be2,a7e9c41dea46ee64b7c64dc18042a875ea7bcdae515a43490dc683e49efcd3d7
69,2026-08-11 17:21:17,simulated_restock,"{""warehouse_id"": ""WH-DEL-01"", ""item_id"": ""ITM-CHG-01"", ""quantity"": 150, ""date"": ""2026-07-28""}",a7e9c41dea46ee64b7c64dc18042a875ea7bcdae515a43490dc683e49efcd3d7,875252f37b2170fef61fafce135661dfeaeaed1b003cd4f2d89729e079a07547
70,2026-08-11 17:21:17,simulated_restock,"{""warehouse_id"": ""WH-CHN-01"", ""item_id"": ""ITM-CHG-01"", ""quantity"": 150, ""date"": ""2026-07-30""}",875252f37b2170fef61fafce135661dfeaeaed1b003cd4f2d89729e079a07547,bbc26b6c155021d23130d727e57d3141996c50262bf5268430348f14d1f71c16
71,2026-08-11 17:21:17,simulated_restock,"{""warehouse_id"": ""WH-BOM-01"", ""item_id"": ""ITM-GPU-01"", ""quantity"": 30, ""date"": ""2026-08-01""}",bbc26b6c155021d23130d727e57d3141996c50262bf5268430348f14d1f71c16,12d368ca9402e6503c9950317105821e1a4badad30dafa085fc70b747583d3ef
72,2026-08-11 17:21:17,simulated_restock,"{""warehouse_id"": ""WH-BOM-01"", ""item_id"": ""ITM-RAM-01"", ""quantity"": 75, ""date"": ""2026-08-01""}",12d368ca9402e6503c9950317105821e1a4badad30dafa085fc70b747583d3ef,3d3f50541f1c1db430901a52522d0a51f919f8c8cfb66dfb0ec28d44097a03e1
73,2026-08-11 17:21:17,simulated_restock,"{""warehouse_id"": ""WH-BOM-01"", ""item_id"": ""ITM-CPU-01"", ""quantity"": 45, ""date"": ""2026-08-02""}",3d3f50541f1c1db430901a52522d0a51f919f8c8cfb66dfb0ec28d44097a03e1,4640d5c113ef2f4d44d2ca016a9cb87f8e5961fa717343b775e1839a8ace1446
74,2026-08-11 17:21:17,simulated_restock,"{""warehouse_id"": ""WH-DEL-01"", ""item_id"": ""ITM-CPU-01"", ""quantity"": 45, ""date"": ""2026-08-02""}",4640d5c113ef2f4d44d2ca016a9cb87f8e5961fa717343b775e1839a8ace1446,4a1f2f7369cfe5d4cd4c74fd403c8caec8a15f73d4c5d30e2e6ef0adea8a4180
75,2026-08-11 17:21:17,simulated_restock,"{""warehouse_id"": ""WH-CCU-01"", ""item_id"": ""ITM-RAM-01"", ""quantity"": 75, ""date"": ""2026-08-02""}",4a1f2f7369cfe5d4cd4c74fd403c8caec8a15f73d4c5d30e2e6ef0adea8a4180,458faf64edce07fda187bfe302b35fd0a4ef10ca756c18deabf6900a9c660eb3
76,2026-08-11 17:21:17,simulated_restock,"{""warehouse_id"": ""WH-CCU-01"", ""item_id"": ""ITM-HDD-01"", ""quantity"": 60, ""date"": ""2026-08-02""}",458faf64edce07fda187bfe302b35fd0a4ef10ca756c18deabf6900a9c660eb3,0f58408b5c4aaa1b105a679ddad82e9c72101bce5439e73873be0a735ff36ec9
77,2026-08-11 17:21:17,simulated_restock,"{""warehouse_id"": ""WH-BLR-01"", ""item_id"": ""ITM-CPU-01"", ""quantity"": 45, ""date"": ""2026-08-03""}",0f58408b5c4aaa1b105a679ddad82e9c72101bce5439e73873be0a735ff36ec9,15800dd5524362b189fa6741a5f9afcf9715befdfacab9d12456914c86fb48ce
78,2026-08-11 17:21:17,simulated_restock,"{""warehouse_id"": ""WH-BLR-01"", ""item_id"": ""ITM-RAM-01"", ""quantity"": 75, ""date"": ""2026-08-03""}",15800dd5524362b189fa6741a5f9afcf9715befdfacab9d12456914c86fb48ce,ee483452463444843c2ddc7e15015cff7eddb989e9baec9e27f15b8e2e6e98dd
79,2026-08-11 17:21:17,simulated_restock,"{""warehouse_id"": ""WH-CHN-01"", ""item_id"": ""ITM-RAM-01"", ""quantity"": 75, ""date"": ""2026-08-03""}",ee483452463444843c2ddc7e15015cff7eddb989e9baec9e27f15b8e2e6e98dd,1deeeadc2e395a3a529c5409c2e1599e1690e63b4dc40ae19ea6f3ca6634fead
80,2026-08-11 17:21:17,simulated_restock,"{""warehouse_id"": ""WH-CCU-01"", ""item_id"": ""ITM-CPU-01"", ""quantity"": 45, ""date"": ""2026-08-03""}",1deeeadc2e395a3a529c5409c2e1599e1690e63b4dc40ae19ea6f3ca6634fead,c9f41ff1962971bd6ebd14b50a0eadd7340ae444fcd7ca11f6cc542f0fd5dedc
81,2026-08-11 17:21:17,simulated_restock,"{""warehouse_id"": ""WH-BLR-01"", ""item_id"": ""ITM-CBL-01"", ""quantity"": 300, ""date"": ""2026-08-05""}",c9f41ff1962971bd6ebd14b50a0eadd7340ae444fcd7ca11f6cc542f0fd5dedc,46ed62286d94c03d4e6130328029ced8e6decea553a6e4a8e9512281f66f2f7f
82,2026-08-11 17:21:17,simulated_restock,"{""warehouse_id"": ""WH-BLR-01"", ""item_id"": ""ITM-GPU-01"", ""quantity"": 30, ""date"": ""2026-08-06""}",46ed62286d94c03d4e6130328029ced8e6decea553a6e4a8e9512281f66f2f7f,e1ee91704b5548ec907b05f928a15d5abe3eab83f05d8d8bb0d64b5a6903f6b5
